StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,Attention Check,medicaid-1_1,medicaid-2_1,medicaid-3_1,medicaid-4_1,veterans-1_1,veterans-2_1,veterans-3_1,veterans-4_1,pensions-1_1,pensions-2_1,pensions-3_1,pensions-4_1,foreign_aid-1_1,foreign_aid-2_1,foreign_aid-3_1,foreign_aid-4_1,confinement-1_1,confinement-2_1,confinement-3_1,confinement-4_1,suicide-1_1,suicide-2_1,suicide-3_1,suicide-4_1,border-1_1,border-2_1,border-3_1,border-4_1,felon_voting-1_1,felon_voting-2_1,felon_voting-3_1,felon_voting-4_1,affirmative_action-1_1,affirmative_action-2_1,affirmative_action-3_1,affirmative_action-4_1,electoral_college-1_1,electoral_college-2_1,electoral_college-3_1,electoral_college-4_1,authorship,PROLIFIC_PID,issue,model,variant
2024-03-12 20:08:21,2024-03-12 20:11:28,IP Address,162.195.227.100,100,186,True,2024-03-12 20:11:28,R_6fr67iXAyKE5HFL,,,,,37.6772,-97.1583,anonymous,EN,I agree to take part,60f2a2b4932fed5326988e0f,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,,,,,,,,,An AI language model,60f2a2b4932fed5326988e0f,felons voting,OpenOrca,3
2024-03-12 20:09:06,2024-03-12 20:11:29,IP Address,68.40.134.5,100,142,True,2024-03-12 20:11:30,R_3YcFD6uMTepbIU9,,,,,42.2789,-85.6904,anonymous,EN,I agree to take part,60fca0fc5d7a65f146a1c6c6,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,73,25,67,68,,,,,,,,,,,,,A political science graduate student,60fca0fc5d7a65f146a1c6c6,border restrictions,GPT-4_Alpaca,1
2024-03-12 20:10:13,2024-03-12 20:11:33,IP Address,66.177.156.68,100,79,True,2024-03-12 20:11:34,R_2OugIhDnk5T8QQ9,,,,,30.2747,-82.1354,anonymous,EN,I agree to take part,63ea4e8c0e9a66f5843ed4ac,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,An AI language model,63ea4e8c0e9a66f5843ed4ac,border restrictions,OpenOrca,1
2024-03-12 20:00:42,2024-03-12 20:11:37,IP Address,24.127.92.158,100,655,True,2024-03-12 20:11:38,R_7NfwYhiFeSSFiqu,,,,,42.5316,-83.5262,anonymous,EN,I agree to take part,628667709c7e31f9018e77d5,On-line sources only,,,,,,,,,,,,,,,,,,,,,86,74,62,79,,,,,,,,,,,,,,,,,A political science graduate student,628667709c7e31f9018e77d5,assisted suicide,Llama-2-instruct,3
2024-03-12 20:09:33,2024-03-12 20:11:37,IP Address,8.8.216.228,100,124,True,2024-03-12 20:11:38,R_1fuhOEnntaWh5fP,,,,,36.802,-87.8286,anonymous,EN,I agree to take part,5e70bf61017e070009a8a738,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,54,55,58,,,,,An AI language model,5e70bf61017e070009a8a738,affirmative action,shareGPT,3
2024-03-12 20:08:59,2024-03-12 20:11:38,IP Address,73.210.181.64,100,159,True,2024-03-12 20:11:38,R_12Qu3APKqkhCn8o,,,,,41.8388,-87.7891,anonymous,EN,I agree to take part,5a3bdd2c8d005a0001829f3e,On-line sources only,,,,,,,,,90,10,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,5a3bdd2c8d005a0001829f3e,pensions,GPT-4_Alpaca,2
2024-03-12 20:08:53,2024-03-12 20:11:59,IP Address,208.196.103.207,100,185,True,2024-03-12 20:12:00,R_2tFrf8HhAQVkg5w,,,,,35.8974,-83.9425,anonymous,EN,I agree to take part,628e4993121877fe4ae59f29,On-line sources only,,,,,,,,,,,,,,,,,,,,,77,76,83,73,,,,,,,,,,,,,,,,,A political strategist / consultant,628e4993121877fe4ae59f29,assisted suicide,Llama-2-instruct,1
2024-03-12 20:08:29,2024-03-12 20:12:04,IP Address,75.191.210.71,100,215,True,2024-03-12 20:12:04,R_5MCvh84BlAIb8jv,,,,,33.9718,-78.0486,anonymous,EN,I agree to take part,5c28d3540091e40001ca581e,On-line sources only,,,,,,,,,,,,,92,9,90,89,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5c28d3540091e40001ca581e,foreign aid,Llama-2-instruct,2
2024-03-12 20:10:32,2024-03-12 20:12:12,IP Address,174.251.209.107,100,100,True,2024-03-12 20:12:12,R_7mFwe6E2pglmEK3,,,,,40.3989,-79.9332,anonymous,EN,I agree to take part,6400f087f7c99ab99abdf3c8,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political science graduate student,6400f087f7c99ab99abdf3c8,electoral college,Llama-2-instruct,3
2024-03-12 20:04:33,2024-03-12 20:12:13,IP Address,174.80.235.225,100,459,True,2024-03-12 20:12:13,R_6HIIfj93rcRra10,,,,,36.3966,-78.9933,anonymous,EN,I agree to take part,62df06687ffc916ae47759ee,On-line sources only,,,,,75,50,75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,62df06687ffc916ae47759ee,veteran healthcare,OpenOrca,2
2024-03-12 20:10:43,2024-03-12 20:12:17,IP Address,99.155.60.150,100,93,True,2024-03-12 20:12:17,R_73avuamBDeYiREV,,,,,32.6511,-97.0939,anonymous,EN,I agree to take part,63eda5e81ace313dbe00db78,On-line sources only,,,,,,,,,,,,,,,,,32,70,35,30,,,,,,,,,,,,,,,,,,,,,A political journalist,63eda5e81ace313dbe00db78,solitary confinement,shareGPT,3
2024-03-12 20:09:27,2024-03-12 20:12:31,IP Address,65.255.71.56,100,184,True,2024-03-12 20:12:32,R_2aPrgq22x5K3VUK,,,,,35.8628,-97.9484,anonymous,EN,I agree to take part,5d7c4978e34654001a80f1ba,On-line sources only,,,,,,,,,50,25,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5d7c4978e34654001a80f1ba,pensions,Llama-2-instruct,1
2024-03-12 20:06:46,2024-03-12 20:12:34,IP Address,149.19.33.232,100,347,True,2024-03-12 20:12:35,R_3S93vbE8NQwMOm0,,,,,35.2316,-80.8428,anonymous,EN,I agree to take part,6571d671bd27124fc516adba,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,A political science graduate student,6571d671bd27124fc516adba,electoral college,shareGPT,2
2024-03-12 20:08:37,2024-03-12 20:12:35,IP Address,98.146.251.152,100,237,True,2024-03-12 20:12:35,R_2ds7lpydAPf6BUT,,,,,47.7242,-116.7834,anonymous,EN,I agree to take part,60a7c3e1e70934af63664a46,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,50,50,50,An AI language model,60a7c3e1e70934af63664a46,electoral college,OpenOrca,1
2024-03-12 20:11:08,2024-03-12 20:12:40,IP Address,24.155.111.235,100,91,True,2024-03-12 20:12:40,R_17mvgjHd8WQIMAE,,,,,27.7077,-97.3551,anonymous,EN,I agree to take part,5e573ba5ad27610fa25300aa,On-line sources only,,,,,,,,,,,,,,,,,,,,,20,85,10,15,,,,,,,,,,,,,,,,,An AI language model,5e573ba5ad27610fa25300aa,assisted suicide,GPT-4_Alpaca,2
2024-03-12 20:06:39,2024-03-12 20:12:46,IP Address,73.94.219.209,100,366,True,2024-03-12 20:12:46,R_3ARJ61vlGEeJ8wF,,,,,45.1701,-93.1913,anonymous,EN,I agree to take part,64d51bcdead49bdcdb2ddc37,On-line sources only,25,75,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,64d51bcdead49bdcdb2ddc37,medicaid,shareGPT,1
2024-03-12 20:09:11,2024-03-12 20:12:47,IP Address,184.101.79.223,100,215,True,2024-03-12 20:12:47,R_1iqk9gA2cZpyYZG,,,,,33.5132,-112.083,anonymous,EN,I agree to take part,5efbceafee00aa17c6905491,On-line sources only,,,,,,,,,,,,,80,20,90,75,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5efbceafee00aa17c6905491,foreign aid,GPT-4_Alpaca,3
2024-03-12 20:04:47,2024-03-12 20:12:49,IP Address,166.199.116.50,100,482,True,2024-03-12 20:12:50,R_5L76v3Q3Up2W9gZ,,,,,33.7838,-84.4455,anonymous,EN,I agree to take part,64483563b0d2fb5d4890661b,On-line sources only,,,,,,,,,,,,,25,75,25,25,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,64483563b0d2fb5d4890661b,foreign aid,OpenOrca,2
2024-03-12 20:10:27,2024-03-12 20:12:53,IP Address,69.162.243.124,100,145,True,2024-03-12 20:12:53,R_2MLelBhKl05xjUt,,,,,40.3942,-111.8483,anonymous,EN,I agree to take part,640659472109aa0377f793db,On-line sources only,,,,,71,58,74,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,640659472109aa0377f793db,veteran healthcare,GPT-4_Alpaca,2
2024-03-12 20:09:37,2024-03-12 20:12:56,IP Address,142.255.120.252,100,199,True,2024-03-12 20:12:57,R_22nOBv3z6uJ09Qc,,,,,40.6631,-73.7601,anonymous,EN,I agree to take part,65ca9c729a13f898ae374552,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,10,59,32,,,,,,,,,A political journalist,65ca9c729a13f898ae374552,felons voting,shareGPT,2
2024-03-12 20:10:13,2024-03-12 20:13:07,IP Address,47.149.126.163,100,173,True,2024-03-12 20:13:07,R_3EaoooIAw0SKtNz,,,,,34.0624,-117.1676,anonymous,EN,I agree to take part,6384e9d74fab6797953b3c11,On-line sources only,,,,,30,79,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,6384e9d74fab6797953b3c11,veteran healthcare,OpenOrca,3
2024-03-12 20:09:37,2024-03-12 20:13:08,IP Address,141.149.224.187,100,210,True,2024-03-12 20:13:09,R_1ml5ZpNm7gBHCe3,,,,,43.0391,-76.1277,anonymous,EN,I agree to take part,5dae25fc2e361800135fbd02,On-line sources only,17,16,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5dae25fc2e361800135fbd02,medicaid,GPT-4_Alpaca,2
2024-03-12 20:10:46,2024-03-12 20:13:14,IP Address,152.22.83.24,100,148,True,2024-03-12 20:13:15,R_361opCfhLvlO5dD,,,,,35.6206,-77.3944,anonymous,EN,I agree to take part,61015eeeac2c6fae4f3696c6,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,61,100,,,,,,,,,,,,,,,,,An AI language model,61015eeeac2c6fae4f3696c6,assisted suicide,GPT-4_Alpaca,1
2024-03-12 20:10:10,2024-03-12 20:13:25,IP Address,24.16.109.248,100,195,True,2024-03-12 20:13:25,R_5ejDqROc9C42sP7,,,,,47.3831,-122.2092,anonymous,EN,I agree to take part,5f48002958dd331635f1d767,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,30,30,,,,,A political journalist,5f48002958dd331635f1d767,affirmative action,GPT-4_Alpaca,2
2024-03-12 20:07:48,2024-03-12 20:13:34,IP Address,207.5.63.140,100,346,True,2024-03-12 20:13:35,R_240mx0hNl62ZRQb,,,,,32.166,-80.7574,anonymous,EN,I agree to take part,65a5edec822162b626ac8c30,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,65a5edec822162b626ac8c30,foreign aid,shareGPT,3
2024-03-12 20:09:16,2024-03-12 20:13:39,IP Address,96.246.166.216,100,262,True,2024-03-12 20:13:40,R_123A2bcgCT1wDiw,,,,,40.789,-73.7262,anonymous,EN,I agree to take part,60c75628113cc78734583d3b,On-line sources only,,,,,,,,,50,67,50,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,60c75628113cc78734583d3b,pensions,OpenOrca,3
2024-03-12 20:11:33,2024-03-12 20:13:52,IP Address,162.221.131.69,100,138,True,2024-03-12 20:13:53,R_5VDSHcWvUdnJiAX,,,,,36.5277,-83.2572,anonymous,EN,I agree to take part,5d42486206811e001ada5b4b,On-line sources only,36,85,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5d42486206811e001ada5b4b,medicaid,OpenOrca,2
2024-03-12 20:12:49,2024-03-12 20:14:07,IP Address,172.59.122.36,100,78,True,2024-03-12 20:14:08,R_3aXo2yamoBQdLPL,,,,,35.3352,-97.4789,anonymous,EN,I agree to take part,5be8eb4d40b06b0001372c77,On-line sources only,,,,,40,50,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5be8eb4d40b06b0001372c77,veteran healthcare,Llama-2-instruct,2
2024-03-12 19:58:08,2024-03-12 20:14:08,IP Address,130.65.254.7,100,959,True,2024-03-12 20:14:08,R_7CJNszN5mDTLDma,,,,,37.3512,-121.8846,anonymous,EN,I agree to take part,5a501c26eedc32000141f4f2,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,50,60,70,,,,,,,,,A political journalist,5a501c26eedc32000141f4f2,felons voting,Llama-2-instruct,3
2024-03-12 19:52:11,2024-03-12 20:14:08,IP Address,24.128.158.219,100,1316,True,2024-03-12 20:14:08,R_1nSKAkZ8Z4550mw,,,,,42.9469,-85.6206,anonymous,EN,I agree to take part,65b0764ee48ec2cb4791841f,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,87,19,17,,,,,An AI language model,65b0764ee48ec2cb4791841f,affirmative action,shareGPT,2
2024-03-12 20:12:59,2024-03-12 20:14:21,IP Address,45.52.16.233,100,82,True,2024-03-12 20:14:21,R_1rCsdsSVjamarRY,,,,,43.1806,-77.5948,anonymous,EN,I agree to take part,6333813956b0fd924b64a4d0,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,10,70,100,,,,,,,,,A political journalist,6333813956b0fd924b64a4d0,felons voting,shareGPT,1
2024-03-12 20:07:34,2024-03-12 20:14:25,IP Address,208.123.151.194,100,410,True,2024-03-12 20:14:25,R_3DpsvQLtlwOTuzp,,,,,37.4096,-102.6188,anonymous,EN,I agree to take part,63d40fb8c3a6bd1dc5560186,On-line sources only,,,,,,,,,,,,,50,19,70,50,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,63d40fb8c3a6bd1dc5560186,foreign aid,Llama-2-instruct,1
2024-03-12 20:08:42,2024-03-12 20:14:25,IP Address,71.217.60.150,100,342,True,2024-03-12 20:14:25,R_3wH6AN3lnpCbr2r,,,,,35.7389,-79.4577,anonymous,EN,I agree to take part,65d961ba9c21781028d68d16,On-line sources only,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,A political journalist,65d961ba9c21781028d68d16,assisted suicide,OpenOrca,3
2024-03-12 20:13:00,2024-03-12 20:14:26,IP Address,74.90.224.35,100,86,True,2024-03-12 20:14:27,R_3iTyFuS8xRnnRm1,,,,,40.6372,-73.9037,anonymous,EN,I agree to take part,5e9893ed5638a10bda112333,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,78,14,8,,,,,A political science graduate student,5e9893ed5638a10bda112333,affirmative action,Llama-2-instruct,3
2024-03-12 20:12:46,2024-03-12 20:14:29,IP Address,73.109.117.85,100,102,True,2024-03-12 20:14:29,R_24cAKes5M1Xm2Wd,,,,,47.3957,-122.3036,anonymous,EN,I agree to take part,62e0b085af78cf65fe501953,On-line sources only,,,,,,,,,,,,,30,70,45,30,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,62e0b085af78cf65fe501953,foreign aid,shareGPT,2
2024-03-12 20:12:43,2024-03-12 20:14:57,IP Address,74.45.173.210,100,134,True,2024-03-12 20:14:58,R_2xVDucnOrUK1hf3,,,,,39.494,-80.2221,anonymous,EN,I agree to take part,65e8d383f3c7e1afd7b5c98f,On-line sources only,,,,,,,,,,,,,,,,,66,9,71,86,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65e8d383f3c7e1afd7b5c98f,solitary confinement,OpenOrca,3
2024-03-12 20:13:42,2024-03-12 20:15:23,IP Address,47.204.242.98,100,101,True,2024-03-12 20:15:24,R_2f1LCHFILtJDqkq,,,,,28.1451,-82.5132,anonymous,EN,I agree to take part,56f9364e895094000c8f4967,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,,,,,,,,,,,,,A political strategist / consultant,56f9364e895094000c8f4967,border restrictions,shareGPT,3
2024-03-12 20:14:24,2024-03-12 20:15:24,IP Address,73.59.66.133,100,60,True,2024-03-12 20:15:25,R_3XnCFONXd6DSvL9,,,,,48.0132,-122.0679,anonymous,EN,I agree to take part,5f51529b15e36638fe535eae,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,85,3,79,90,,,,,,,,,,,,,A politician,5f51529b15e36638fe535eae,border restrictions,OpenOrca,2
2024-03-12 20:14:05,2024-03-12 20:15:27,IP Address,136.34.152.33,100,82,True,2024-03-12 20:15:28,R_5PSiQZmIq9L8C7D,,,,,38.961,-94.4712,anonymous,EN,I agree to take part,65a2bc0d60b1e46f4e1d3cc8,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,A political science graduate student,65a2bc0d60b1e46f4e1d3cc8,assisted suicide,shareGPT,1
2024-03-12 20:12:04,2024-03-12 20:15:32,IP Address,71.121.245.70,100,207,True,2024-03-12 20:15:33,R_2PX6u7ICV2i9Hgt,,,,,39.268,-76.851,anonymous,EN,I agree to take part,6229fff149374541c22a95bf,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,80,10,80,80,,,,,,,,,,,,,An AI language model,6229fff149374541c22a95bf,border restrictions,Llama-2-instruct,2
2024-03-12 20:14:11,2024-03-12 20:15:41,IP Address,23.84.32.154,100,89,True,2024-03-12 20:15:41,R_8z7oAF1iKfN0um5,,,,,38.9093,-90.16,anonymous,EN,I agree to take part,549ea92efdf99b4ffa5fa208,On-line sources only,,,,,100,0,97,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,549ea92efdf99b4ffa5fa208,veteran healthcare,GPT-4_Alpaca,3
2024-03-12 20:14:20,2024-03-12 20:16:07,IP Address,45.25.93.61,100,107,True,2024-03-12 20:16:07,R_3QEuaksCR0jLzoJ,,,,,30.9459,-83.2496,anonymous,EN,I agree to take part,6460181fc3a15babdad7bf3e,On-line sources only,,,,,,,,,91,7,79,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,6460181fc3a15babdad7bf3e,pensions,GPT-4_Alpaca,1
2024-03-12 20:13:11,2024-03-12 20:16:12,IP Address,71.65.148.5,100,180,True,2024-03-12 20:16:12,R_5k3Huu8maUd9ptf,,,,,35.0837,-80.6646,anonymous,EN,I agree to take part,65e0d81acca2780f6d77bbe2,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,A political science graduate student,65e0d81acca2780f6d77bbe2,electoral college,Llama-2-instruct,1
2024-03-12 20:13:59,2024-03-12 20:16:23,IP Address,184.186.25.49,100,144,True,2024-03-12 20:16:24,R_3dtWcEiuwRejmc9,,,,,29.9046,-90.0501,anonymous,EN,I agree to take part,65a5edec822162b626ac8c30,On-line sources only,,,,,90,9,93,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,65a5edec822162b626ac8c30,veteran healthcare,shareGPT,1
2024-03-12 20:15:14,2024-03-12 20:16:25,IP Address,160.2.143.63,100,70,True,2024-03-12 20:16:25,R_3nBOaR4vhUyqiIX,,,,,43.578,-116.2954,anonymous,EN,I agree to take part,613e8615f92ddabff937b9c6,On-line sources only,11,88,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,613e8615f92ddabff937b9c6,medicaid,shareGPT,2
2024-03-12 20:13:49,2024-03-12 20:16:29,IP Address,98.228.240.74,100,159,True,2024-03-12 20:16:29,R_2PY1bYaOrSqqv9Z,,,,,42.216,-88.0771,anonymous,EN,I agree to take part,652408b110c19343a504c45a,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,,,,,,,A political journalist,652408b110c19343a504c45a,felons voting,Llama-2-instruct,1
2024-03-12 20:11:09,2024-03-12 20:16:36,IP Address,23.117.99.156,100,326,True,2024-03-12 20:16:36,R_3aCt9yHV1vJsjFg,,,,,30.6483,-88.2297,anonymous,EN,I agree to take part,63eb82da9758a485a67914a2,On-line sources only,,,,,,,,,,,,,,,,,75,15,65,10,,,,,,,,,,,,,,,,,,,,,An AI language model,63eb82da9758a485a67914a2,solitary confinement,shareGPT,2
2024-03-12 20:13:44,2024-03-12 20:16:37,IP Address,63.155.25.12,100,172,True,2024-03-12 20:16:37,R_2PRatoEaXfhEILT,,,,,44.0991,-123.1371,anonymous,EN,I agree to take part,5c4353086ce36f0001205f65,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,,,,,An AI language model,5c4353086ce36f0001205f65,affirmative action,OpenOrca,2
2024-03-12 20:14:10,2024-03-12 20:16:41,IP Address,216.212.87.141,100,151,True,2024-03-12 20:16:42,R_5SGlvoW8aqM9ElP,,,,,42.7574,-72.1464,anonymous,EN,I agree to take part,5dcefcd0307b8d05031d7264,On-line sources only,,,,,,,,,,,,,0,81,50,0,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5dcefcd0307b8d05031d7264,foreign aid,GPT-4_Alpaca,2
2024-03-12 20:14:17,2024-03-12 20:16:44,IP Address,208.196.103.208,100,146,True,2024-03-12 20:16:44,R_1MGKTmZHEiVmAv9,,,,,35.8974,-83.9425,anonymous,EN,I agree to take part,641feb2494b8a1eb706ab8a5,On-line sources only,,,,,,,,,72,76,80,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,641feb2494b8a1eb706ab8a5,pensions,Llama-2-instruct,3
2024-03-12 20:16:00,2024-03-12 20:16:59,IP Address,71.105.242.219,100,59,True,2024-03-12 20:17:00,R_21jBixbGAX4kSyF,,,,,40.694,-73.9901,anonymous,EN,I agree to take part,5953462b2d8f240001481c53,On-line sources only,8,72,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5953462b2d8f240001481c53,medicaid,Llama-2-instruct,2
2024-03-12 20:13:04,2024-03-12 20:17:01,IP Address,73.24.2.94,100,237,True,2024-03-12 20:17:01,R_3imphjqFHCxK3pX,,,,,45.0782,-93.1894,anonymous,EN,I agree to take part,65ddec52bb192ec419f961ef,On-line sources only,,,,,,,,,30,60,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65ddec52bb192ec419f961ef,pensions,GPT-4_Alpaca,3
2024-03-12 20:12:33,2024-03-12 20:17:11,IP Address,172.56.15.72,100,277,True,2024-03-12 20:17:11,R_1KcEy11GuHjy3GL,,,,,29.8478,-95.6599,anonymous,EN,I agree to take part,6577fb64d29f73c7b3a13539,On-line sources only,,,,,,,,,,,,,,,,,,,,,49,50,50,50,,,,,,,,,,,,,,,,,A political science graduate student,6577fb64d29f73c7b3a13539,assisted suicide,GPT-4_Alpaca,2
2024-03-12 20:15:45,2024-03-12 20:17:18,IP Address,24.62.235.88,100,92,True,2024-03-12 20:17:18,R_1zYcCiW8zxo1YFR,,,,,41.9261,-71.3011,anonymous,EN,I agree to take part,5e156dbb19232db781789a8f,On-line sources only,,,,,,,,,,,,,,,,,,,,,25,75,25,0,,,,,,,,,,,,,,,,,An AI language model,5e156dbb19232db781789a8f,assisted suicide,OpenOrca,1
2024-03-12 20:13:46,2024-03-12 20:17:19,IP Address,35.145.234.183,100,213,True,2024-03-12 20:17:20,R_1aa5LpzQFiemAjD,,,,,28.3102,-81.6676,anonymous,EN,I agree to take part,611af7dc150eb89a935edc3c,On-line sources only,,,,,,,,,,,,,,,,,7,29,29,32,,,,,,,,,,,,,,,,,,,,,A political journalist,611af7dc150eb89a935edc3c,solitary confinement,Llama-2-instruct,1
2024-03-12 20:13:33,2024-03-12 20:17:24,IP Address,174.240.65.177,100,230,True,2024-03-12 20:17:24,R_2Cwp9qnnyILY08D,,,,,28.6344,-81.6221,anonymous,EN,I agree to take part,5b2eae5577b17f0001c037af,On-line sources only,80,20,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,5b2eae5577b17f0001c037af,medicaid,GPT-4_Alpaca,3
2024-03-12 20:16:01,2024-03-12 20:17:32,IP Address,35.146.95.142,100,90,True,2024-03-12 20:17:32,R_4dMh44IApKJ8qa5,,,,,32.6584,-96.8758,anonymous,EN,I agree to take part,62c2f317234b9ce70f6d3578,On-line sources only,,,,,,,,,,,,,,,,,19,89,17,18,,,,,,,,,,,,,,,,,,,,,An AI language model,62c2f317234b9ce70f6d3578,solitary confinement,OpenOrca,2
2024-03-12 20:15:36,2024-03-12 20:17:40,IP Address,104.172.50.225,100,124,True,2024-03-12 20:17:41,R_32MG5aLpNZOqNdD,,,,,34.0085,-117.8136,anonymous,EN,I agree to take part,656063b6d3416866732df4d7,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,60,70,60,,,,,,,,,A political science graduate student,656063b6d3416866732df4d7,felons voting,GPT-4_Alpaca,1
2024-03-12 20:15:12,2024-03-12 20:17:45,IP Address,76.39.89.185,100,153,True,2024-03-12 20:17:46,R_5JKwk5A83DovUOp,,,,,43.0026,-87.9417,anonymous,EN,I agree to take part,59dc458f77860e000151240e,On-line sources only,,,,,,,,,,,,,,,,,0,100,0,100,,,,,,,,,,,,,,,,,,,,,An AI language model,59dc458f77860e000151240e,solitary confinement,GPT-4_Alpaca,2
2024-03-12 20:15:43,2024-03-12 20:17:50,IP Address,76.140.5.155,100,127,True,2024-03-12 20:17:50,R_7G2pHs4F6ZVANgy,,,,,41.3092,-111.9659,anonymous,EN,I agree to take part,5df12d8b53e84603acbf5319,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,40,,,,,,,,,,,,,A politician,5df12d8b53e84603acbf5319,border restrictions,Llama-2-instruct,3
2024-03-12 20:14:41,2024-03-12 20:17:54,IP Address,98.42.96.156,100,193,True,2024-03-12 20:17:55,R_1Z6wx2O2zoqEFvX,,,,,37.683,-121.8879,anonymous,EN,I agree to take part,630386f64c5bbd56ab1c3b0f,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political science graduate student,630386f64c5bbd56ab1c3b0f,electoral college,shareGPT,3
2024-03-12 20:14:22,2024-03-12 20:17:55,IP Address,207.255.212.216,100,213,True,2024-03-12 20:17:55,R_2yZNbmlGo8AMcPT,,,,,39.5995,-78.8461,anonymous,EN,I agree to take part,643dca3c6518c6dd819796f3,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political science graduate student,643dca3c6518c6dd819796f3,electoral college,GPT-4_Alpaca,1
2024-03-12 20:14:16,2024-03-12 20:18:02,IP Address,99.183.231.86,100,225,True,2024-03-12 20:18:03,R_2Vd4pfIGoA7Dd2p,,,,,42.558,-82.998,anonymous,EN,I agree to take part,6112b593ca1b683da02678d3,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,15,60,10,10,,,,,,,,,,,,,A political journalist,6112b593ca1b683da02678d3,border restrictions,shareGPT,2
